table_name,column_name,data_type,position,description,approx_rows_in_table
chars,votedfor1yr,double precision,38,VotedFor1yr,0
chars,votedfor2yr,double precision,39,VotedFor2yr,0
chars,votedfor3yr,double precision,40,VotedFor3yr,0
chars,note,character varying(400),41,Note,0
chars,aq,character varying(95),42,AQ,0
chars,ar,character varying(19),43,AR,0
chars,data_year,double precision,44,,0
chars,irrcpr_company_id,character varying(1),45,,0
chars,iss_companyid,double precision,46,,0
chars,indexname,character varying(26),47,indexname,0
chars,cusip_6,character varying(6),48,,0
chars,meeting_date,date,49,,0
chars,issue_code,double precision,50,,0
chars,meeting_code,character varying(15),51,,0
chars,company_name,character varying(80),52,,0
chars,resolution,character varying(120),53,,0
chars,resolution_type,character varying(3),54,,0
chars,other_status,character varying(14),55,,0
chars,foot_note,character varying(3),56,,0
chars,omit_reason,character varying(4),57,,0
chars,sponsor_name,character varying(255),58,,0
chars,sponsor_type,character varying(16),59,,0
chars,majoritysupported,character varying(3),60,,0
chars,share_based_votes,character varying(1),61,,0
chars,vote_for_percentage,double precision,62,,0
chars,votes1yr,double precision,63,votes1yr,0
chars,votes2yr,double precision,64,votes2yr,0
chars,votes3yr,double precision,65,votes3yr,0
chars,institutionid,double precision,66,,0
chars,npxfileid,character varying(20),67,,0
chars,institutionname,character varying(255),68,,0
chars,fundid,double precision,69,,0
chars,fundname,character varying(255),70,,0
chars,companyname,character varying(80),71,,0
chars,securityid,character varying(14),72,,0
chars,securitytypeid,double precision,73,,0
chars,version,character varying(50),74,,0
chars,mgtrec,character varying(20),75,,0
chars,fundvote,character varying(20),76,,0
chars_glob,companyid,double precision,1,CompanyID,0
chars_glob,name,character varying(80),2,Name,0
chars_glob,countryofinc,character varying(27),3,CountryOfInc,0
chars_glob,ticker,character varying(20),4,Ticker,0
chars_glob,cusip,character varying(11),5,CUSIP,0
chars_glob,meetingid,double precision,6,MeetingID,0
chars_glob,meetingdate,date,7,MeetingDate,0
chars_glob,meetingtype,character varying(16),8,MeetingType,0
chars_glob,recorddate,date,9,RecordDate,0
chars_glob,meetingresultstatus,character varying(8),10,MeetingResultStatus,0
chars_glob,meetingdisclosurestatus,character varying(13),11,MeetingDisclosureStatus,0
chars_glob,capitalrepresentedshares,double precision,12,CapitalRepresentedShares,0
chars_glob,capitalrepresentedsharespercenta,double precision,13,CapitalRepresentedSharesPercentage,0
chars_glob,votesrepresentedshares,double precision,14,VotesRepresentedShares,0
chars_glob,votesrepresentedsharespercentage,double precision,15,VotesRepresentedSharesPercentage,0
chars_glob,agendachangedyn,double precision,16,AgendaChangedYN,0
chars_glob,sponsor,character varying(11),17,Sponsor,0
chars_glob,issagendaitemid,character varying(5),18,ISSagendaItemID,0
chars_glob,agendageneraldesc,character varying(121),19,AgendaGeneralDesc,0
chars_glob,itemonagendaid,double precision,20,ItemOnAgendaID,0
chars_glob,itemdesc,character varying(257),21,ItemDesc,0
chars_glob,ballotitemnumber,character varying(5),22,BallotItemNumber,0
chars_glob,seqnumber,double precision,23,SeqNumber,0
chars_glob,mgmtrec,character varying(11),24,MGMTrec,0
chars_glob,voterequirement,double precision,25,VoteRequirement,0
chars_glob,base,character varying(15),26,Base,0
chars_glob,outstandingshare,double precision,27,OutstandingShare,0
chars_glob,votedfor,double precision,28,VotedFor,0
chars_glob,forpct,double precision,29,ForPct,0
chars_glob,votedagainst,double precision,30,VotedAgainst,0
chars_glob,againstpct,double precision,31,AgainstPct,0
chars_glob,votedabstain,double precision,32,VotedAbstain,0
chars_glob,brokernonvote,double precision,33,BrokerNonVote,0
chars_glob,votedwithheld,character varying(1),34,VotedWithheld,0
chars_glob,voteresult,character varying(14),35,VoteResult,0
chars_glob,decidedby,character varying(13),36,DecidedBy,0
chars_glob,requirement,character varying(13),37,Requirement,0
chars_glob,votedfor1yr,double precision,38,VotedFor1yr,0
chars_glob,votedfor2yr,double precision,39,VotedFor2yr,0
chars_glob,votedfor3yr,double precision,40,VotedFor3yr,0
chars_glob,note,character varying(400),41,Note,0
chars_glob,aq,character varying(95),42,AQ,0
chars_glob,ar,character varying(19),43,AR,0
chars_glob,data_year,double precision,44,,0
chars_glob,irrcpr_company_id,character varying(1),45,,0
chars_glob,iss_companyid,double precision,46,,0
chars_glob,indexname,character varying(26),47,indexname,0
chars_glob,cusip_6,character varying(6),48,,0
chars_glob,meeting_date,date,49,,0
chars_glob,issue_code,double precision,50,,0
chars_glob,meeting_code,character varying(15),51,,0
chars_glob,company_name,character varying(80),52,,0
chars_glob,resolution,character varying(120),53,,0
chars_glob,resolution_type,character varying(3),54,,0
chars_glob,other_status,character varying(14),55,,0
chars_glob,foot_note,character varying(3),56,,0
chars_glob,omit_reason,character varying(4),57,,0
chars_glob,sponsor_name,character varying(255),58,,0
chars_glob,sponsor_type,character varying(16),59,,0
chars_glob,majoritysupported,character varying(3),60,,0
chars_glob,share_based_votes,character varying(1),61,,0
chars_glob,vote_for_percentage,double precision,62,,0
chars_glob,votes1yr,double precision,63,votes1yr,0
chars_glob,votes2yr,double precision,64,votes2yr,0
chars_glob,votes3yr,double precision,65,votes3yr,0
chars_glob,institutionid,double precision,66,,0
chars_glob,npxfileid,character varying(20),67,,0
chars_glob,institutionname,character varying(255),68,,0
chars_glob,fundid,double precision,69,,0
chars_glob,fundname,character varying(255),70,,0
chars_glob,companyname,character varying(80),71,,0
chars_glob,securityid,character varying(14),72,,0
chars_glob,securitytypeid,double precision,73,,0
chars_glob,version,character varying(50),74,,0
chars_glob,mgtrec,character varying(20),75,,0
chars_glob,fundvote,character varying(20),76,,0
globalvoteresults,companyid,double precision,1,ISS Company ID,3987694
globalvoteresults,name,character varying(118),2,Company Name,3987694
globalvoteresults,countryofinc,character varying(32),3,Country of Incorporation,3987694
globalvoteresults,ticker,character varying(20),4,Ticker,3987694
globalvoteresults,cusip,character varying(11),5,CUSIP,3987694
globalvoteresults,meetingid,double precision,6,Meeting ID,3987694
globalvoteresults,meetingdate,date,7,Meeting Date,3987694
globalvoteresults,meetingtype,character varying(27),8,Meeting Type,3987694
globalvoteresults,recorddate,date,9,Record Date,3987694
globalvoteresults,meetingresultstatus,character varying(33),10,Meeting Result Status,3987694
globalvoteresults,meetingdisclosurestatus,character varying(13),11,Meeting Disclosure Status,3987694
globalvoteresults,capitalrepresentedshares,double precision,12,Capital Represented Shares,3987694
globalvoteresults,capitalrepresentedsharespercenta,double precision,13,Capital Represented Percentage,3987694
globalvoteresults,votesrepresentedshares,double precision,14,Votes Represented Shares,3987694
globalvoteresults,votesrepresentedsharespercentage,double precision,15,Votes Represented Shares Percentage,3987694
globalvoteresults,agendachangedyn,double precision,16,Agenda Changed,3987694
globalvoteresults,sponsor,character varying(250),17,Proponent Name,3987694
globalvoteresults,issagendaitemid,character varying(5),18,ISS Agenda Item ID,3987694
globalvoteresults,itemonagendaid,double precision,19,Item On Agenda ID,3987694
globalvoteresults,itemdesc,character varying(255),20,Item Description,3987694
globalvoteresults,ballotitemnumber,character varying(8),21,Ballot Item Number,3987694
globalvoteresults,seqnumber,double precision,22,Sequence Number,3987694
globalvoteresults,mgmtrec,character varying(11),23,Management Recommendation,3987694
globalvoteresults,voterequirement,character varying(9),24,Vote Requirements,3987694
globalvoteresults,base,character varying(15),25,Base,3987694
globalvoteresults,outstandingshare,double precision,26,Outstanding Shares,3987694
globalvoteresults,votedfor,double precision,27,Vote For,3987694
globalvoteresults,forpct,double precision,28,Vote FOR Percentagee,3987694
globalvoteresults,votedagainst,double precision,29,Vote Against,3987694
globalvoteresults,againstpct,double precision,30,Vote AGAINST Percent,3987694
globalvoteresults,votedabstain,double precision,31,Vote Abstain,3987694
globalvoteresults,brokernonvote,double precision,32,Broker Non-Votes,3987694
globalvoteresults,votedwithheld,character varying(4),33,Voted AGAINST / Voted WITHHELD,3987694
globalvoteresults,voteresult,character varying(14),34,Vote Result,3987694
globalvoteresults,decidedby,character varying(13),35,Decided By,3987694
globalvoteresults,requirement,character varying(15),36,Vote Requirement Text,3987694
globalvoteresults,votedfor1yr,double precision,37,Vote on Say on Pay Frequency - 1 yr,3987694
globalvoteresults,votedfor2yr,double precision,38,Vote on Say on Pay Frequency - 2 yr,3987694
globalvoteresults,votedfor3yr,double precision,39,Vote on Say on Pay Frequency - 3 yr,3987694
globalvoteresults,note,character varying(410),40,Meeting Results Proposal Note,3987694
globalvoteresults,agendageneraldesc,character varying(255),41,Agenda General Description,3987694
